core_path,donor_path,original_donor_path,disposition,commit,note,replacement_checks
test/examples/03_llm/03_03_tool_call/tool_call_test.exs,test/examples/03_llm/03_03_tool_call/tool_call_test.exs,test/examples/03_llm/03_03_tool_call/tool_call_test.exs,add,M06,,Run the mapped donor test plus retained old-contract obligations
test/examples/03_llm/03_04_tool_loop/react_agent_test.exs,test/examples/03_llm/03_04_tool_loop/react_agent_test.exs,test/examples/03_llm/03_04_tool_loop/react_agent_test.exs,add,M06,,Run the mapped donor test plus retained old-contract obligations
test/examples/03_llm/03_05_parallel_tools/parallel_tools_test.exs,test/examples/03_llm/03_05_parallel_tools/parallel_tools_test.exs,test/examples/03_llm/03_05_parallel_tools/parallel_tools_test.exs,add,M06,,Run the mapped donor test plus retained old-contract obligations
test/examples/03_llm/03_06_grounded_answer/grounded_answer_test.exs,test/examples/03_llm/03_06_grounded_answer/grounded_answer_test.exs,test/examples/03_llm/03_06_grounded_answer/grounded_answer_test.exs,add,M06,,Run the mapped donor test plus retained old-contract obligations
test/examples/03_llm/03_07_output_repair/output_repair_test.exs,test/examples/03_llm/03_07_output_repair/output_repair_test.exs,test/examples/03_llm/03_07_output_repair/output_repair_test.exs,add,M06,,Run the mapped donor test plus retained old-contract obligations
test/examples/03_llm/03_08_context_compaction/context_compaction_test.exs,test/examples/03_llm/03_08_context_compaction/context_compaction_test.exs,test/examples/03_llm/03_08_context_compaction/context_compaction_test.exs,add,M06,,Run the mapped donor test plus retained old-contract obligations
test/examples/03_llm/03_09_subagent_delegation/subagent_delegation_test.exs,test/examples/03_llm/03_09_subagent_delegation/subagent_delegation_test.exs,test/examples/03_llm/03_09_subagent_delegation/subagent_delegation_test.exs,add,M06,,Run the mapped donor test plus retained old-contract obligations
test/examples/03_llm/03_10_recursive_analysis/recursive_language_model_test.exs,test/examples/03_llm/03_10_recursive_analysis/recursive_language_model_test.exs,test/examples/03_llm/03_10_recursive_analysis/recursive_language_model_test.exs,add,M06,,Run the mapped donor test plus retained old-contract obligations
test/examples/03_llm/README.md,test/examples/03_llm/README.md,test/examples/03_llm/README.md,add,M06,,
test/examples/04_runtime/04_01_scheduled_signals/scheduled_counter_test.exs,test/examples/04_runtime/04_01_scheduled_signals/scheduled_counter_test.exs,test/examples/04_runtime/04_01_scheduled_signals/scheduled_counter_test.exs,add,M07,,Run the mapped donor test plus retained old-contract obligations
test/examples/04_runtime/04_02_keyed_timers/burst_buncher_test.exs,test/examples/04_runtime/04_02_keyed_timers/burst_buncher_test.exs,test/examples/04_runtime/04_02_keyed_timers/burst_buncher_test.exs,add,M07,,Run the mapped donor test plus retained old-contract obligations
test/examples/04_runtime/04_03_bus_delivery/bus_delivery_test.exs,test/examples/04_runtime/04_03_bus_delivery/bus_delivery_test.exs,test/examples/04_runtime/04_03_bus_delivery/bus_delivery_test.exs,add,M07,,Run the mapped donor test plus retained old-contract obligations
test/examples/04_runtime/04_04_managed_jobs/managed_jobs_test.exs,test/examples/04_runtime/04_04_managed_jobs/managed_jobs_test.exs,test/examples/04_runtime/04_04_managed_jobs/managed_jobs_test.exs,add,M07,,Run the mapped donor test plus retained old-contract obligations
test/examples/04_runtime/04_05_runtime_inspection/agent_live_debugger_test.exs,test/examples/04_runtime/04_05_runtime_inspection/agent_live_debugger_test.exs,test/examples/04_runtime/04_05_runtime_inspection/agent_live_debugger_test.exs,add,M07,,Run the mapped donor test plus retained old-contract obligations
test/examples/04_runtime/04_06_state_recovery/persistent_counter_recovery_test.exs,test/examples/04_runtime/04_06_state_recovery/persistent_counter_recovery_test.exs,test/examples/04_runtime/04_06_state_recovery/persistent_counter_recovery_test.exs,add,M07,,Run the mapped donor test plus retained old-contract obligations
test/examples/04_runtime/04_07_input_deduplication/deduplicating_inbox_test.exs,test/examples/04_runtime/04_07_input_deduplication/deduplicating_inbox_test.exs,test/examples/04_runtime/04_07_input_deduplication/deduplicating_inbox_test.exs,add,M07,,Run the mapped donor test plus retained old-contract obligations
test/examples/04_runtime/04_08_commit_outbox/audit_outbox_test.exs,test/examples/04_runtime/04_08_commit_outbox/audit_outbox_test.exs,test/examples/04_runtime/04_08_commit_outbox/audit_outbox_test.exs,add,M07,,Run the mapped donor test plus retained old-contract obligations
test/examples/04_runtime/04_09_agent_observation/README.md,test/examples/04_runtime/04_09_agent_observation/README.md,test/examples/04_runtime/04_09_actor_observation/README.md,add,M07,Prepared Agent source; dependency checks and core acceptance required,
test/examples/04_runtime/04_10_causal_trace/README.md,test/examples/04_runtime/04_10_causal_trace/README.md,test/examples/04_runtime/04_10_causal_trace/README.md,add,M07,,
test/examples/04_runtime/04_11_recoverable_delivery/README.md,test/examples/04_runtime/04_11_recoverable_delivery/README.md,test/examples/04_runtime/04_11_recoverable_delivery/README.md,add,M07,,
test/examples/04_runtime/04_12_pending_job_recovery/README.md,test/examples/04_runtime/04_12_pending_job_recovery/README.md,test/examples/04_runtime/04_12_pending_job_recovery/README.md,add,M07,,
test/examples/04_runtime/04_13_durable_scheduling/README.md,test/examples/04_runtime/04_13_durable_scheduling/README.md,test/examples/04_runtime/04_13_durable_scheduling/README.md,add,M07,,
test/examples/04_runtime/README.md,test/examples/04_runtime/README.md,test/examples/04_runtime/README.md,add,M07,,
test/examples/05_multi_agent/05_01_child_lifecycle/child_lifecycle_test.exs,test/examples/05_multi_agent/05_01_child_lifecycle/child_lifecycle_test.exs,test/examples/05_multi_agent/05_01_child_lifecycle/child_lifecycle_test.exs,add,M08,,Run the mapped donor test plus retained old-contract obligations
test/examples/05_multi_agent/05_02_correlated_requests/correlated_requests_test.exs,test/examples/05_multi_agent/05_02_correlated_requests/correlated_requests_test.exs,test/examples/05_multi_agent/05_02_correlated_requests/correlated_requests_test.exs,add,M08,,Run the mapped donor test plus retained old-contract obligations
test/examples/05_multi_agent/05_03_bounded_workers/bounded_workers_test.exs,test/examples/05_multi_agent/05_03_bounded_workers/bounded_workers_test.exs,test/examples/05_multi_agent/05_03_bounded_workers/bounded_workers_test.exs,add,M08,,Run the mapped donor test plus retained old-contract obligations
test/examples/05_multi_agent/05_04_agent_hierarchy/agent_hierarchy_test.exs,test/examples/05_multi_agent/05_04_agent_hierarchy/agent_hierarchy_test.exs,test/examples/05_multi_agent/05_04_actor_hierarchy/actor_hierarchy_test.exs,add,M08,Prepared Agent source; dependency checks and core acceptance required,Run the mapped donor test plus retained old-contract obligations
test/examples/05_multi_agent/05_05_remote_child/README.md,test/examples/05_multi_agent/05_05_remote_child/README.md,test/examples/05_multi_agent/05_05_remote_child/README.md,add,M08,,
test/examples/05_multi_agent/05_06_remote_lifecycle/README.md,test/examples/05_multi_agent/05_06_remote_lifecycle/README.md,test/examples/05_multi_agent/05_06_remote_lifecycle/README.md,add,M08,,
test/examples/05_multi_agent/README.md,test/examples/05_multi_agent/README.md,test/examples/05_multi_agent/README.md,add,M08,,
test/examples/06_factory/06_01_live_conversation/conversation_test.exs,test/examples/06_factory/06_01_live_conversation/conversation_test.exs,test/examples/06_factory/06_01_live_conversation/conversation_test.exs,add,M09,,Run the mapped donor test plus retained old-contract obligations
test/examples/06_factory/06_02_three_agent_system/batch_test.exs,test/examples/06_factory/06_02_three_agent_system/batch_test.exs,test/examples/06_factory/06_02_three_actor_system/batch_test.exs,add,M09,Prepared Agent source; dependency checks and core acceptance required,Run the mapped donor test plus retained old-contract obligations
test/examples/06_factory/06_02_three_agent_system/system_test.exs,test/examples/06_factory/06_02_three_agent_system/system_test.exs,test/examples/06_factory/06_02_three_actor_system/system_test.exs,add,M09,Prepared Agent source; dependency checks and core acceptance required,Run the mapped donor test plus retained old-contract obligations
test/examples/06_factory/06_02_three_agent_system/workshop_test.exs,test/examples/06_factory/06_02_three_agent_system/workshop_test.exs,test/examples/06_factory/06_02_three_actor_system/workshop_test.exs,add,M09,Prepared Agent source; dependency checks and core acceptance required,Run the mapped donor test plus retained old-contract obligations
test/examples/06_factory/06_03_department_factory/orchestrator_test.exs,test/examples/06_factory/06_03_department_factory/orchestrator_test.exs,test/examples/06_factory/06_03_department_factory/orchestrator_test.exs,add,M09,,Run the mapped donor test plus retained old-contract obligations
test/examples/06_factory/06_04_flow_factory/flow_factory_test.exs,test/examples/06_factory/06_04_flow_factory/flow_factory_test.exs,test/examples/06_factory/06_04_flow_factory/flow_factory_test.exs,add,M09,,Run the mapped donor test plus retained old-contract obligations
test/examples/06_factory/README.md,test/examples/06_factory/README.md,test/examples/06_factory/README.md,add,M09,,
test/examples/06_factory/streaming_test.exs,test/examples/06_factory/streaming_test.exs,test/examples/06_factory/streaming_test.exs,add,M09,,Run the mapped donor test plus retained old-contract obligations
test/examples/07_topology/07_01_independent/independent_test.exs,test/examples/07_topology/07_01_independent/independent_test.exs,test/examples/07_topology/07_01_independent/independent_test.exs,add,M10,,Run the mapped donor test plus retained old-contract obligations
test/examples/07_topology/07_02_hierarchy/hierarchy_test.exs,test/examples/07_topology/07_02_hierarchy/hierarchy_test.exs,test/examples/07_topology/07_02_hierarchy/hierarchy_test.exs,add,M10,,Run the mapped donor test plus retained old-contract obligations
test/examples/07_topology/07_03_bus_swarm/bus_swarm_test.exs,test/examples/07_topology/07_03_bus_swarm/bus_swarm_test.exs,test/examples/07_topology/07_03_bus_swarm/bus_swarm_test.exs,add,M10,,Run the mapped donor test plus retained old-contract obligations
test/examples/07_topology/07_04_keyed_accounts/keyed_accounts_test.exs,test/examples/07_topology/07_04_keyed_accounts/keyed_accounts_test.exs,test/examples/07_topology/07_04_keyed_accounts/keyed_accounts_test.exs,add,M10,,Run the mapped donor test plus retained old-contract obligations
test/examples/07_topology/07_05_composed_system/README.md,test/examples/07_topology/07_05_composed_system/README.md,test/examples/07_topology/07_05_composed_system/README.md,add,M10,,
test/examples/07_topology/07_05_composed_system/composed_system_test.exs,test/examples/07_topology/07_05_composed_system/composed_system_test.exs,test/examples/07_topology/07_05_composed_system/composed_system_test.exs,add,M10,,Run the mapped donor test plus retained old-contract obligations
test/examples/07_topology/README.md,test/examples/07_topology/README.md,test/examples/07_topology/README.md,add,M10,,
test/examples/99_research/99_01_progress_observation/README.md,test/examples/99_research/99_01_progress_observation/README.md,test/examples/99_research/99_01_progress_observation/README.md,add,M01 inventory; later scope,,
test/examples/99_research/99_02_distributed_authority/README.md,test/examples/99_research/99_02_distributed_authority/README.md,test/examples/99_research/99_02_distributed_authority/README.md,add,M01 inventory; later scope,,
test/examples/99_research/99_03_input_resource_lifecycle/README.md,test/examples/99_research/99_03_input_resource_lifecycle/README.md,test/examples/99_research/99_03_input_resource_lifecycle/README.md,add,M01 inventory; later scope,,
test/examples/99_research/99_04_handoff_reconciliation/README.md,test/examples/99_research/99_04_handoff_reconciliation/README.md,test/examples/99_research/99_04_handoff_reconciliation/README.md,add,M01 inventory; later scope,,
test/examples/99_research/99_05_capacity_deadlines_cleanup/README.md,test/examples/99_research/99_05_capacity_deadlines_cleanup/README.md,test/examples/99_research/99_05_capacity_deadlines_cleanup/README.md,add,M01 inventory; later scope,,
test/examples/99_research/99_06_checkpoint_identity/README.md,test/examples/99_research/99_06_checkpoint_identity/README.md,test/examples/99_research/99_06_checkpoint_identity/README.md,add,M01 inventory; later scope,,
test/examples/99_research/99_07_checkpoint_portability/README.md,test/examples/99_research/99_07_checkpoint_portability/README.md,test/examples/99_research/99_07_checkpoint_portability/README.md,add,M01 inventory; later scope,,
test/examples/99_research/99_08_indeterminate_write/README.md,test/examples/99_research/99_08_indeterminate_write/README.md,test/examples/99_research/99_08_indeterminate_write/README.md,add,M01 inventory; later scope,,
test/examples/99_research/README.md,test/examples/99_research/README.md,test/examples/99_research/README.md,add,M01 inventory; later scope,,
test/examples/basics/counter_agent_test.exs,,,rewrite retained API/validation/runtime behavior,M02/M04/M12,Proposed behavior mapping; compare assertions before deleting the original file,01_01_minimal_agent; 01_02_typed_command_agent; 01_03_plugin_state_agent; 01_04_directive_agent; 01_05_controlled_turn_agent; matching donor Agent/server core tests; preserve public results and race assertions
test/examples/basics/error_handling_test.exs,,,rewrite retained API/validation/runtime behavior,M02/M04/M12,Proposed behavior mapping; compare assertions before deleting the original file,01_01_minimal_agent; 01_02_typed_command_agent; 01_03_plugin_state_agent; 01_04_directive_agent; 01_05_controlled_turn_agent; matching donor Agent/server core tests; preserve public results and race assertions
test/examples/basics/state_ops_test.exs,,,retire V2 engine-specific assertions; rewrite behavior tests,M02/M05,Proposed behavior mapping; compare assertions before deleting the original file,01_01_minimal_agent; 01_02_typed_command_agent; 01_03_plugin_state_agent; 01_04_directive_agent; 01_05_controlled_turn_agent; 02_01_sequential_flow; 02_02_effectful_steps; 02_03_conditional_routes; 02_04_parallel_join; 02_05_ordered_batch; 02_06_bounded_iteration; 02_07_nested_flow; 02_08_executable_continuation; 02_09_approval_workflow; preserve state atomicity and failure/ordering behavior
test/examples/fsm/fsm_agent_test.exs,,,retire V2 engine-specific assertions; rewrite behavior tests,M02/M05,Proposed behavior mapping; compare assertions before deleting the original file,01_01_minimal_agent; 01_02_typed_command_agent; 01_03_plugin_state_agent; 01_04_directive_agent; 01_05_controlled_turn_agent; 02_01_sequential_flow; 02_02_effectful_steps; 02_03_conditional_routes; 02_04_parallel_join; 02_05_ordered_batch; 02_06_bounded_iteration; 02_07_nested_flow; 02_08_executable_continuation; 02_09_approval_workflow; preserve state atomicity and failure/ordering behavior
test/examples/fsm/fsm_strategy_guide_test.exs,,,retire V2 engine-specific assertions; rewrite behavior tests,M02/M05,Proposed behavior mapping; compare assertions before deleting the original file,01_01_minimal_agent; 01_02_typed_command_agent; 01_03_plugin_state_agent; 01_04_directive_agent; 01_05_controlled_turn_agent; 02_01_sequential_flow; 02_02_effectful_steps; 02_03_conditional_routes; 02_04_parallel_join; 02_05_ordered_batch; 02_06_bounded_iteration; 02_07_nested_flow; 02_08_executable_continuation; 02_09_approval_workflow; preserve state atomicity and failure/ordering behavior
test/examples/observability/domain_event_observability_test.exs,,,rewrite observation contract tests,M02/M07/M12,Proposed behavior mapping; compare assertions before deleting the original file,04_05_runtime_inspection; 04_09_agent_observation; 04_10_causal_trace; safe event/error projection
test/examples/observability/observability_test.exs,,,rewrite observation contract tests,M02/M07/M12,Proposed behavior mapping; compare assertions before deleting the original file,04_05_runtime_inspection; 04_09_agent_observation; 04_10_causal_trace; safe event/error projection
test/examples/observability/sensor_demo_test.exs,,,replace V2 Sensor callback tests; retain input-resource behavior,M02/M07/M12,Proposed behavior mapping; compare assertions before deleting the original file,Jido.Plugin.Heartbeat and SensorManager core tests; explicit missing resource-lifecycle capability
test/examples/observability/tracing_test.exs,,,rewrite observation contract tests,M02/M07/M12,Proposed behavior mapping; compare assertions before deleting the original file,04_05_runtime_inspection; 04_09_agent_observation; 04_10_causal_trace; safe event/error projection
test/examples/persistence/checkpoint_restore_test.exs,,,rewrite against selected V3 persistence/lifecycle boundary,M03/M04/M07,Proposed behavior mapping; compare assertions before deleting the original file,04_06_state_recovery; 04_08_commit_outbox; 04_11_recoverable_delivery; 04_12_pending_job_recovery; all mapped test/jido/persistence files
test/examples/persistence/default_plugins_persistence_test.exs,,,rewrite against selected V3 persistence/lifecycle boundary,M03/M04/M07,Proposed behavior mapping; compare assertions before deleting the original file,04_06_state_recovery; 04_08_commit_outbox; 04_11_recoverable_delivery; 04_12_pending_job_recovery; all mapped test/jido/persistence files
test/examples/persistence/persistence_storage_test.exs,,,rewrite against selected V3 persistence/lifecycle boundary,M03/M04/M07,Proposed behavior mapping; compare assertions before deleting the original file,04_06_state_recovery; 04_08_commit_outbox; 04_11_recoverable_delivery; 04_12_pending_job_recovery; all mapped test/jido/persistence files
test/examples/plugins/default_plugin_override_test.exs,,,replace V2 Plugin API assertions; retain ownership/lifecycle behavior,M02/M07/M11,Proposed behavior mapping; compare assertions before deleting the original file,01_03_plugin_state_agent; 01_04_directive_agent; 04_03_bus_delivery; subscription/identity/audit integration; new Plugin contract tests
test/examples/plugins/identity_plugin_test.exs,,,review-retirement of identity/profile API; retain security behavior,M02 contract; M11-M12 evidence,Proposed behavior mapping; compare assertions before deleting the original file,test/integration/identity; test/integration/secure_signal; profile/evolution/namespace API has no full donor replacement
test/examples/plugins/memory_plugin_test.exs,,,review-retirement of Memory API,M02 contract; M06/M12 evidence,Proposed behavior mapping; compare assertions before deleting the original file,03_02_conversation_history; 03_08_context_compaction; multi-space Memory is not covered by history tests
test/examples/plugins/plugin_basics_test.exs,,,replace V2 Plugin API assertions; retain ownership/lifecycle behavior,M02/M07/M11,Proposed behavior mapping; compare assertions before deleting the original file,01_03_plugin_state_agent; 01_04_directive_agent; 04_03_bus_delivery; subscription/identity/audit integration; new Plugin contract tests
test/examples/plugins/plugin_phase_hooks_test.exs,,,replace V2 Plugin API assertions; retain ownership/lifecycle behavior,M02/M07/M11,Proposed behavior mapping; compare assertions before deleting the original file,01_03_plugin_state_agent; 01_04_directive_agent; 04_03_bus_delivery; subscription/identity/audit integration; new Plugin contract tests
test/examples/plugins/thread_plugin_test.exs,,,replace runtime integration; preserve standalone value tests,M02/M06/M11,Proposed behavior mapping; compare assertions before deleting the original file,03_02_conversation_history; 03_04_tool_loop; 03_08_context_compaction; test/integration/react
test/examples/runtime/hierarchical_agents_test.exs,,,rewrite ownership and termination behavior tests,M02/M04/M08,Proposed behavior mapping; compare assertions before deleting the original file,05_01_child_lifecycle; 05_02_correlated_requests; 05_03_bounded_workers; 05_04_agent_hierarchy; 05_05_remote_child; 05_06_remote_lifecycle
test/examples/runtime/mutable_pod_runtime_test.exs,,,replace-covered-behavior; review unsupported mutation/partition APIs,M02 retirement contract; M10-M12 replacement audit,Proposed behavior mapping; compare assertions before deleting the original file,05_01_child_lifecycle; 05_02_correlated_requests; 05_03_bounded_workers; 05_04_agent_hierarchy; 05_05_remote_child; 05_06_remote_lifecycle; 07_01_independent; 07_02_hierarchy; 07_03_bus_swarm; 07_04_keyed_accounts; 07_05_composed_system; Fixed/Elastic Group; explicitly decide live Pod mutation and pool semantics
test/examples/runtime/nested_pod_runtime_test.exs,,,replace-covered-behavior; review unsupported mutation/partition APIs,M02 retirement contract; M10-M12 replacement audit,Proposed behavior mapping; compare assertions before deleting the original file,05_01_child_lifecycle; 05_02_correlated_requests; 05_03_bounded_workers; 05_04_agent_hierarchy; 05_05_remote_child; 05_06_remote_lifecycle; 07_01_independent; 07_02_hierarchy; 07_03_bus_swarm; 07_04_keyed_accounts; 07_05_composed_system; Fixed/Elastic Group; explicitly decide live Pod mutation and pool semantics
test/examples/runtime/nested_pod_scale_test.exs,,,replace-covered-behavior; review unsupported mutation/partition APIs,M02 retirement contract; M10-M12 replacement audit,Proposed behavior mapping; compare assertions before deleting the original file,05_01_child_lifecycle; 05_02_correlated_requests; 05_03_bounded_workers; 05_04_agent_hierarchy; 05_05_remote_child; 05_06_remote_lifecycle; 07_01_independent; 07_02_hierarchy; 07_03_bus_swarm; 07_04_keyed_accounts; 07_05_composed_system; Fixed/Elastic Group; explicitly decide live Pod mutation and pool semantics
test/examples/runtime/orphan_lifecycle_test.exs,,,rewrite ownership and termination behavior tests,M02/M04/M08,Proposed behavior mapping; compare assertions before deleting the original file,05_01_child_lifecycle; 05_02_correlated_requests; 05_03_bounded_workers; 05_04_agent_hierarchy; 05_05_remote_child; 05_06_remote_lifecycle
test/examples/runtime/parent_child_test.exs,,,rewrite ownership and termination behavior tests,M02/M04/M08,Proposed behavior mapping; compare assertions before deleting the original file,05_01_child_lifecycle; 05_02_correlated_requests; 05_03_bounded_workers; 05_04_agent_hierarchy; 05_05_remote_child; 05_06_remote_lifecycle
test/examples/runtime/partitioned_pod_runtime_test.exs,,,replace-covered-behavior; review unsupported mutation/partition APIs,M02 retirement contract; M10-M12 replacement audit,Proposed behavior mapping; compare assertions before deleting the original file,05_01_child_lifecycle; 05_02_correlated_requests; 05_03_bounded_workers; 05_04_agent_hierarchy; 05_05_remote_child; 05_06_remote_lifecycle; 07_01_independent; 07_02_hierarchy; 07_03_bus_swarm; 07_04_keyed_accounts; 07_05_composed_system; Fixed/Elastic Group; explicitly decide live Pod mutation and pool semantics
test/examples/runtime/pod_runtime_test.exs,,,replace-covered-behavior; review unsupported mutation/partition APIs,M02 retirement contract; M10-M12 replacement audit,Proposed behavior mapping; compare assertions before deleting the original file,05_01_child_lifecycle; 05_02_correlated_requests; 05_03_bounded_workers; 05_04_agent_hierarchy; 05_05_remote_child; 05_06_remote_lifecycle; 07_01_independent; 07_02_hierarchy; 07_03_bus_swarm; 07_04_keyed_accounts; 07_05_composed_system; Fixed/Elastic Group; explicitly decide live Pod mutation and pool semantics
test/examples/runtime/pod_scale_test.exs,,,replace-covered-behavior; review unsupported mutation/partition APIs,M02 retirement contract; M10-M12 replacement audit,Proposed behavior mapping; compare assertions before deleting the original file,05_01_child_lifecycle; 05_02_correlated_requests; 05_03_bounded_workers; 05_04_agent_hierarchy; 05_05_remote_child; 05_06_remote_lifecycle; 07_01_independent; 07_02_hierarchy; 07_03_bus_swarm; 07_04_keyed_accounts; 07_05_composed_system; Fixed/Elastic Group; explicitly decide live Pod mutation and pool semantics
test/examples/runtime/schedule_directive_test.exs,,,rewrite timer and shutdown obligations against Scheduler Plugin,M02/M07,Proposed behavior mapping; compare assertions before deleting the original file,04_01_scheduled_signals; 04_02_keyed_timers; 04_13_durable_scheduling; preserve SchedEx cancellation/cleanup checks
test/examples/runtime/spawn_agent_test.exs,,,rewrite ownership and termination behavior tests,M02/M04/M08,Proposed behavior mapping; compare assertions before deleting the original file,05_01_child_lifecycle; 05_02_correlated_requests; 05_03_bounded_workers; 05_04_agent_hierarchy; 05_05_remote_child; 05_06_remote_lifecycle
test/examples/signals/context_aware_routing_test.exs,,,rewrite retained API/validation/runtime behavior,M02/M04/M12,Proposed behavior mapping; compare assertions before deleting the original file,01_01_minimal_agent; 01_02_typed_command_agent; 01_03_plugin_state_agent; 01_04_directive_agent; 01_05_controlled_turn_agent; matching donor Agent/server core tests; preserve public results and race assertions
test/examples/signals/emit_directive_test.exs,,,rewrite retained API/validation/runtime behavior,M02/M04/M12,Proposed behavior mapping; compare assertions before deleting the original file,01_01_minimal_agent; 01_02_typed_command_agent; 01_03_plugin_state_agent; 01_04_directive_agent; 01_05_controlled_turn_agent; matching donor Agent/server core tests; preserve public results and race assertions
test/examples/signals/signal_routing_test.exs,,,rewrite retained API/validation/runtime behavior,M02/M04/M12,Proposed behavior mapping; compare assertions before deleting the original file,01_01_minimal_agent; 01_02_typed_command_agent; 01_03_plugin_state_agent; 01_04_directive_agent; 01_05_controlled_turn_agent; matching donor Agent/server core tests; preserve public results and race assertions
test/integration/README.md,test/integration/README.md,test/integration/README.md,add,M11,,
test/integration/audit/audit_test.exs,test/integration/audit/audit_test.exs,test/integration/audit/audit_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/audit/example_test.exs,test/integration/audit/example_test.exs,test/integration/audit/example_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/coordinator/coordinator_test.exs,test/integration/coordinator/coordinator_test.exs,test/integration/coordinator/coordinator_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/coordinator/example_test.exs,test/integration/coordinator/example_test.exs,test/integration/coordinator/example_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/elastic_group/elastic_group_test.exs,test/integration/elastic_group/elastic_group_test.exs,test/integration/elastic_group/elastic_group_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/elastic_group/example_test.exs,test/integration/elastic_group/example_test.exs,test/integration/elastic_group/example_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/fixed_group/example_test.exs,test/integration/fixed_group/example_test.exs,test/integration/fixed_group/example_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/fixed_group/fixed_group_test.exs,test/integration/fixed_group/fixed_group_test.exs,test/integration/fixed_group/fixed_group_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/identity/example_test.exs,test/integration/identity/example_test.exs,test/integration/identity/example_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/identity/identity_test.exs,test/integration/identity/identity_test.exs,test/integration/identity/identity_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/inbox/example_test.exs,test/integration/inbox/example_test.exs,test/integration/inbox/example_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/inbox/inbox_test.exs,test/integration/inbox/inbox_test.exs,test/integration/inbox/inbox_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/purpose_loop/example_test.exs,test/integration/purpose_loop/example_test.exs,test/integration/purpose_loop/example_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/purpose_loop/purpose_loop_test.exs,test/integration/purpose_loop/purpose_loop_test.exs,test/integration/purpose_loop/purpose_loop_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/react/example_test.exs,test/integration/react/example_test.exs,test/integration/react/example_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/react/react_test.exs,test/integration/react/react_test.exs,test/integration/react/react_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/secure_signal/example_test.exs,test/integration/secure_signal/example_test.exs,test/integration/secure_signal/example_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/secure_signal/secure_signal_test.exs,test/integration/secure_signal/secure_signal_test.exs,test/integration/secure_signal/secure_signal_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/subscription/example_test.exs,test/integration/subscription/example_test.exs,test/integration/subscription/example_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/integration/subscription/subscription_test.exs,test/integration/subscription/subscription_test.exs,test/integration/subscription/subscription_test.exs,add,M11,,Run the mapped donor test plus retained old-contract obligations
test/jido/actions/control_test.exs,,,rewrite retained API/validation/runtime behavior,M02/M04/M12,Proposed behavior mapping; compare assertions before deleting the original file,01_01_minimal_agent; 01_02_typed_command_agent; 01_03_plugin_state_agent; 01_04_directive_agent; 01_05_controlled_turn_agent; matching donor Agent/server core tests; preserve public results and race assertions
test/jido/actions/lifecycle_test.exs,,,rewrite retained API/validation/runtime behavior,M02/M04/M12,Proposed behavior mapping; compare assertions before deleting the original file,01_01_minimal_agent; 01_02_typed_command_agent; 01_03_plugin_state_agent; 01_04_directive_agent; 01_05_controlled_turn_agent; matching donor Agent/server core tests; preserve public results and race assertions
test/jido/actions/scheduling_test.exs,,,rewrite timer and shutdown obligations against Scheduler Plugin,M02/M07,Proposed behavior mapping; compare assertions before deleting the original file,04_01_scheduled_signals; 04_02_keyed_timers; 04_13_durable_scheduling; preserve SchedEx cancellation/cleanup checks
test/jido/actions/status_test.exs,,,rewrite retained API/validation/runtime behavior,M02/M04/M12,Proposed behavior mapping; compare assertions before deleting the original file,01_01_minimal_agent; 01_02_typed_command_agent; 01_03_plugin_state_agent; 01_04_directive_agent; 01_05_controlled_turn_agent; matching donor Agent/server core tests; preserve public results and race assertions
test/jido/agent/agent_test.exs,,,rewrite retained API/validation/runtime behavior,M02/M04/M12,Proposed behavior mapping; compare assertions before deleting the original file,01_01_minimal_agent; 01_02_typed_command_agent; 01_03_plugin_state_agent; 01_04_directive_agent; 01_05_controlled_turn_agent; matching donor Agent/server core tests; preserve public results and race assertions
test/jido/agent/authoring_test.exs,test/jido/agent/authoring_test.exs,test/jido/actor/authoring_test.exs,add,M02; check test/source dependency closure,Prepared Agent source; dependency checks and core acceptance required,Run the mapped donor test plus retained old-contract obligations
test/jido/agent/child_placement_test.exs,test/jido/agent/child_placement_test.exs,test/jido/actor/child_placement_test.exs,add,M08,Prepared Agent source; dependency checks and core acceptance required,Run the mapped donor test plus retained old-contract obligations
